CODE,Sales_Date,Id_Producto,Customer_ID,PVP,MOTIVO_VENTA,FORMA_PAGO,EXTENSION_GARANTIA,SEGURO_BATERIA_LARGO_PLAZO,MANTENIMIENTO_GRATUITO,FIN_GARANTIA,BASE_DATE,EN_GARANTIA,COSTE_VENTA_NO_IMPUESTOS,GENERO,CODIGO_POSTAL,Edad,RENTA_MEDIA_ESTIMADA,ENCUESTA_CLIENTE_ZONA_TALLER,STATUS_SOCIAL,Modelo,TIPO_CARROCERIA,Fuel,TRANSMISION_ID,Equipamiento,Kw,Revisiones,Km_medio_por_revision,km_ultima_revision,QUEJA,Lead_compra,Lead_compra_1,TIENDA_DESC,PROV_DESC,ZONA,Origen,Margen_eur_bruto,Margen_eur
SYN006890,05/01/2024,PA200033,75592,25514,Particular,Financiera Marca,NO,NO,4,04/01/2028,31/12/2023,SI,1399,F,CP8760,40,31105,96,D,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,8667.11,5002.5
SYN006891,08/03/2024,PA200044,87425,16683,Particular,Contado,NO,NO,0,07/03/2028,31/12/2023,SI,597,F,CP28660,46,30105,96,D,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,4349.26,2184.3
SYN006892,11/03/2024,PA200043,104859,30377,Particular,Financiera Marca,NO,NO,4,10/03/2028,31/12/2023,SI,3495,M,CP31620,38,37676,19,A,D,TIPO8,HÍBRIDO,M,High,106,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Internet,7919.28,-3025.07
SYN006893,31/01/2024,PA200031,100623,23205,No Particular,Contado,NO,NO,0,30/01/2028,31/12/2023,SI,1294,M,CP8290,47,30060,12,C,E,TIPO2,HÍBRIDO,M,Mid-High,89,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Internet,6782.82,-260.76
SYN006894,03/01/2024,PA200075,104342,27379,Particular,Financiera Marca,"SI, Financiera",NO,0,02/01/2028,31/12/2023,SI,1624,F,CP43001,42,29986,157,C,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,9300.65,5263.71
SYN006895,06/03/2024,PA200081,102996,20511,No Particular,Prestamo Bancario,NO,NO,0,05/03/2028,31/12/2023,SI,1233,M,CP17002,34,29460,12,C,B,TIPO1,HÍBRIDO,M,High,77,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,5347.22,2243.85
SYN006896,11/02/2024,PA200077,103330,24862,Particular,Contado,NO,NO,0,10/02/2028,31/12/2023,SI,0,F,CP33170,39,0,0,,D,TIPO8,HÍBRIDO,M,Low,99,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,6481.52,339.23
SYN006897,13/02/2024,PA200006,102497,26880,Particular,Financiera Marca,"SI, Financiera",NO,0,12/02/2028,31/12/2023,SI,1584,M,CP17003,26,29631,115,A,I,TIPO7,ELÉCTRICO,A,Mid-High,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,9131.14,5173.62
SYN006898,27/03/2024,PA200020,106794,32689,No Particular,Contado,NO,NO,0,26/03/2028,31/12/2023,SI,300,F,CP8014,56,31407,215,B,I,TIPO7,ELÉCTRICO,A,Mid,113,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,11104.45,7972.02
SYN006899,01/03/2024,PA200020,100259,21531,Particular,Otros,SI,NO,0,29/02/2028,31/12/2023,SI,829,M,CP11600,27,23444,73,H,B,TIPO1,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,5613.13,2833.18
SYN006900,25/01/2024,PA200073,103896,27959,Particular,Contado,NO,SI,0,24/01/2028,31/12/2023,SI,1034,M,CP29590,60,24045,84,D,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,9497.67,6004.91
SYN006901,21/02/2024,PA200033,16887,32962,Particular,Financiera Marca,"SI, Financiera",NO,0,20/02/2028,31/12/2023,SI,2482,M,CP17005,44,24836,86,E,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,11197.19,5861.19
SYN006902,14/01/2024,PA200069,102918,24004,Particular,Contado,NO,NO,0,13/01/2028,31/12/2023,SI,415,M,CP8460,51,30228,13,C,D,TIPO6,HÍBRIDO,M,Low,99,0,0,0,,1,1,MADRID ESTE,MADRID,CENTRO,Internet,6257.84,-96.11
SYN006903,19/03/2024,PA200041,107219,14406,Particular,Financiera Marca,"SI, Financiera",NO,0,18/03/2028,31/12/2023,SI,2058,M,CP28032,32,30050,111,D,A,TIPO1,HÍBRIDO,M,Mid,53,0,0,0,,0,0,VALENCIA,VALENCIA,ESTE,Internet,3186.61,-259.47
SYN006904,07/03/2024,PA200007,104173,27332,Particular,Contado,NO,SI,0,06/03/2028,31/12/2023,SI,620,M,CP36206,31,26443,123,H,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,9284.68,6255.45
SYN006905,20/02/2024,PA200081,59432,15195,Particular,Contado,NO,NO,0,19/02/2028,31/12/2023,SI,748,M,CP47193,46,30039,13,A,A,TIPO1,HÍBRIDO,M,High,64,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,3361.13,1162.73
SYN006906,24/03/2024,PA200061,16027,14933,No Particular,Prestamo Bancario,NO,NO,0,23/03/2028,31/12/2023,SI,1444,F,CP29170,55,23566,0,,A,TIPO1,HÍBRIDO,M,Mid-High,64,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,3303.18,429.47
SYN006907,03/02/2024,PA200030,108113,26543,Particular,Prestamo Bancario,NO,NO,0,02/02/2028,31/12/2023,SI,2944,M,CP32001,37,27061,82,B,D,TIPO1,HÍBRIDO,M,Mid-High,115,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,6919.76,-2564.93
SYN006908,10/03/2024,PA200098,102591,30330,Particular,Otros,SI,NO,0,09/03/2028,31/12/2023,SI,1034,F,CP17833,26,0,48,C,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,1,1,MADRID NORTE,MADRID,CENTRO,Internet,10303.1,6623.03
SYN006909,12/01/2024,PA200067,102328,17316,Particular,Contado,NO,NO,0,11/01/2028,31/12/2023,SI,2282,F,CP28002,36,33214,188,A,B,TIPO1,HÍBRIDO,M,Mid,74,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,4514.28,614.32
SYN006910,21/03/2024,PA200030,104632,16958,Particular,Otros,NO,NO,0,20/03/2028,31/12/2023,SI,2296,M,CP41008,52,24538,94,I,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,4420.95,535.27
SYN006911,02/01/2024,PA200048,102441,17550,Particular,Contado,SI,SI,0,01/01/2028,31/12/2023,SI,952,M,CP8206,32,0,0,,B,TIPO1,HÍBRIDO,M,Mid-High,74,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,4575.28,1986.84
SYN006912,29/02/2024,PA200096,108261,28405,Particular,Contado,NO,SI,0,28/02/2028,31/12/2023,SI,1034,M,CP48930,57,33952,133,A,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,9649.18,6121.18
SYN006913,09/02/2024,PA200036,105796,25851,Particular,Contado,NO,SI,0,08/02/2028,31/12/2023,SI,1370,M,CP7013,51,30312,99,A,D,TIPO8,HÍBRIDO,M,High,110,0,0,0,,1,1,SEVILLA,SEVILLA,SUR,Internet,6739.36,-1007.33
SYN006914,18/02/2024,PA200026,106236,25514,Particular,Financiera Marca,"SI, Financiera",NO,4,17/02/2028,31/12/2023,SI,994,M,CP8940,39,0,0,,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,,0,0,VALENCIA,VALENCIA,ESTE,Tienda,8667.11,5407.5
SYN006915,18/03/2024,PA200075,108112,33773,Particular,Contado,NO,NO,0,17/03/2028,31/12/2023,SI,0,M,CP43500,55,25556,169,H,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,1334.03,-6920.17
SYN006916,26/02/2024,PA200043,103168,30078,Particular,Financiera Marca,"SI, Financiera",NO,4,25/02/2028,31/12/2023,SI,1959,M,CP28025,26,27848,88,B,D,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,7841.33,-1496.15
SYN006917,05/03/2024,PA200089,13022,19453,Particular,Otros,NO,NO,0,04/03/2028,31/12/2023,SI,1263,M,CP20210,53,31303,131,G,B,TIPO1,HÍBRIDO,M,Mid,77,0,0,0,,1,1,MADRID ESTE,MADRID,CENTRO,Internet,5071.4,2021.61
SYN006918,12/01/2024,PA200010,107823,28667,Particular,Financiera Marca,NO,NO,4,11/01/2028,31/12/2023,SI,1439,M,CP17450,49,25065,13,H,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,9738.18,5784.49
SYN006919,11/02/2024,PA200066,100046,25223,Particular,Prestamo Bancario,NO,SI,0,10/02/2028,31/12/2023,SI,408,M,CP36205,35,29155,76,D,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,8568.25,5917.64
SYN006920,25/03/2024,PA200008,107768,27003,Particular,Financiera Marca,"SI, Financiera",NO,0,24/03/2028,31/12/2023,SI,1521,F,CP28500,40,26920,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Tienda,9172.92,5268.68
SYN006921,20/02/2024,PA200031,101809,22655,No Particular,Contado,NO,NO,0,19/02/2028,31/12/2023,SI,1943,M,CP17257,38,29469,12,C,C,TIPO4,HÍBRIDO,M,Low,78,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,5906.16,-1656.08
SYN006922,16/02/2024,PA200074,108039,20470,Particular,Financiera Marca,"SI, Financiera",SI,0,15/02/2028,31/12/2023,SI,1421,F,CP15172,53,0,0,,B,TIPO6,HÍBRIDO,M,Mid-High,85,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Tienda,5336.53,2048.4
SYN006923,27/03/2024,PA200018,106990,35404,Particular,Financiera Marca,"SI, Financiera",NO,0,26/03/2028,31/12/2023,SI,1482,M,CP38640,30,26112,49,F,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,12026.74,7497.82
SYN006924,11/03/2024,PA200025,101173,34133,No Particular,Contado,NO,NO,0,10/03/2028,31/12/2023,SI,1005,M,CP8906,41,27737,96,B,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,1348.25,-7996.27
SYN006925,04/03/2024,PA200062,102452,21337,Particular,Contado,NO,NO,0,03/03/2028,31/12/2023,SI,1263,F,CP45110,48,21119,74,J,B,TIPO6,HÍBRIDO,M,Low,77,0,0,0,,0,0,MALAGA,MALAGA,SUR,Tienda,5562.56,2363.93
SYN006926,17/01/2024,PA200059,33516,25514,No Particular,Otros,"SI, Financiera",NO,0,16/01/2028,31/12/2023,SI,1294,F,CP43140,63,25054,95,H,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,8667.11,5107.5
SYN006927,06/03/2024,PA200031,102785,21942,No Particular,Otros,NO,NO,0,05/03/2028,31/12/2023,SI,3044,M,CP14005,53,33499,19,C,C,TIPO4,HÍBRIDO,M,Mid,106,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,5720.28,-2773.97
SYN006928,04/01/2024,PA200093,103687,22242,Particular,Financiera Marca,NO,NO,4,03/01/2028,31/12/2023,SI,1266,F,CP41700,34,0,0,,B,TIPO1,HÍBRIDO,M,Mid,85,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,5798.49,2525.37
SYN006929,23/03/2024,PA200095,96787,23291,Particular,Contado,NO,NO,0,22/03/2028,31/12/2023,SI,1504,M,CP16336,32,20543,144,K,G,TIPO5,HÍBRIDO,M,Low,101,0,0,0,,1,1,BARCELONA SUR,BARCELONA,ESTE,Internet,7727.95,453.99
SYN006930,04/03/2024,PA200035,106276,28287,Particular,Contado,NO,NO,0,03/03/2028,31/12/2023,SI,1034,M,CP18014,26,0,49,I,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,,0,0,MALAGA,MALAGA,SUR,Internet,9609.09,6090.42
SYN006931,21/02/2024,PA200003,100837,26044,Particular,Contado,NO,NO,0,20/02/2028,31/12/2023,SI,1364,F,CP8400,50,0,0,,B,TIPO6,HÍBRIDO,M,Mid,106,0,0,0,,1,1,MADRID OESTE,MADRID,CENTRO,Internet,6789.67,3118.19
SYN006932,01/01/2024,PA200095,100632,28667,No Particular,Contado,"SI, Financiera",NO,0,31/12/2027,31/12/2023,SI,1334,M,CP41930,72,29634,15,I,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,9738.18,5889.49
SYN006933,04/01/2024,PA200050,107500,19488,No Particular,Otros,NO,SI,0,03/01/2028,31/12/2023,SI,1826,M,CP3292,32,0,0,,B,TIPO1,HÍBRIDO,M,Mid,81,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,5080.52,1464.97
SYN006934,15/02/2024,PA200024,100587,18719,Particular,Contado,NO,NO,0,14/02/2028,31/12/2023,SI,1993,F,CP28805,44,37761,116,A,B,TIPO1,HÍBRIDO,M,Low,78,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,4880.04,1158.24
SYN006935,06/02/2024,PA200084,106450,19994,Particular,Financiera Marca,"SI, Financiera",NO,0,05/02/2028,31/12/2023,SI,1421,M,CP18008,47,26335,114,B,B,TIPO1,HÍBRIDO,M,Mid-High,85,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Tienda,5212.44,1961.91
SYN006936,28/02/2024,PA200012,106577,29240,Particular,Contado,NO,SI,0,27/02/2028,31/12/2023,SI,994,M,CP8830,31,0,0,,I,TIPO7,ELÉCTRICO,A,Mid-High,106,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Internet,9932.83,6378.87
SYN006937,11/01/2024,PA200100,101086,33250,Particular,Contado,NO,NO,0,10/01/2028,31/12/2023,SI,1194,F,CP25008,60,0,0,,I,TIPO7,ELÉCTRICO,A,Mid,113,0,0,0,,1,1,MADRID ESTE,MADRID,CENTRO,Internet,11295.02,7224.27
SYN006938,14/02/2024,PA200022,101204,26624,Particular,Financiera Marca,NO,NO,4,13/02/2028,31/12/2023,SI,1439,F,CP37797,46,18504,96,K,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,9044.17,5251.88
SYN006939,03/02/2024,PA200027,88142,26495,Particular,Contado,NO,NO,0,02/02/2028,31/12/2023,SI,1034,M,CP50015,25,36995,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Tienda,9000.35,5623.25
SYN006940,26/01/2024,PA200036,101501,13708,Particular,Financiera Marca,NO,NO,0,25/01/2028,31/12/2023,SI,408,M,CP36205,32,29414,18,C,A,TIPO1,HÍBRIDO,M,Mid,72,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,3032.21,1291.28
SYN006941,27/01/2024,PA200067,101341,13094,Particular,Otros,NO,SI,0,26/01/2028,31/12/2023,SI,1170,F,CP15179,54,0,72,A,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,,1,1,MADRID ESTE,MADRID,CENTRO,Internet,2896.39,441.97
SYN006942,22/01/2024,PA200003,105904,24528,Particular,Contado,NO,NO,0,21/01/2028,31/12/2023,SI,1693,M,CP31330,35,25951,178,H,C,TIPO4,HÍBRIDO,M,Mid,101,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,6394.45,-1361.69
SYN006943,18/03/2024,PA200012,100651,27379,Particular,Prestamo Bancario,NO,NO,0,17/03/2028,31/12/2023,SI,1034,F,CP30120,41,0,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,1,1,VALENCIA,VALENCIA,ESTE,Internet,9300.65,5853.71
SYN006944,07/02/2024,PA200082,103132,20478,Particular,Contado,SI,NO,0,06/02/2028,31/12/2023,SI,1350,F,CP48903,42,31994,113,E,C,TIPO4,HÍBRIDO,M,Low,81,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,5338.61,-1114.67
SYN006945,21/02/2024,PA200070,107014,13494,No Particular,Otros,NO,NO,0,20/02/2028,31/12/2023,SI,1645,F,CP8593,38,28961,123,K,A,TIPO1,HÍBRIDO,M,Mid-High,48,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,2984.87,23.85
SYN006946,19/02/2024,PA200059,102748,14273,Particular,Financiera Marca,"SI, Financiera",NO,0,18/02/2028,31/12/2023,SI,2131,F,CP7004,50,29108,9,G,A,TIPO1,HÍBRIDO,M,Mid,53,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,3157.19,-351.38
SYN006947,27/01/2024,PA200065,104272,12160,Particular,Contado,SI,SI,0,26/01/2028,31/12/2023,SI,1120,M,CP15884,38,21454,131,I,A,TIPO1,HÍBRIDO,M,Low,48,0,0,0,,0,0,MALAGA,MALAGA,SUR,Tienda,2689.79,359.15
SYN006948,28/01/2024,PA200064,102415,11475,No Particular,Contado,NO,NO,0,27/01/2028,31/12/2023,SI,970,F,CP29017,49,36027,117,E,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,2538.27,411.74
SYN006949,18/02/2024,PA200037,105707,26495,Particular,Financiera Marca,"SI, Financiera",NO,0,17/02/2028,31/12/2023,SI,1521,F,CP41005,35,28851,18,C,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,9000.35,5136.25
SYN006950,25/02/2024,PA200004,101376,12195,Particular,Otros,NO,NO,0,24/02/2028,31/12/2023,SI,0,M,CP8232,50,32078,0,U,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,,0,0,MALAGA,MALAGA,SUR,Tienda,2697.53,1484.13
SYN006951,28/03/2024,PA200046,101464,36634,Particular,Financiera Marca,"SI, Financiera",NO,0,27/03/2028,31/12/2023,SI,1482,M,CP34004,41,28752,88,D,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,12444.57,7818.48
SYN006952,07/02/2024,PA200053,102159,27003,Particular,Contado,NO,NO,0,06/02/2028,31/12/2023,SI,1034,M,CP28016,49,33633,14,A,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,9172.92,5755.68
SYN006953,26/02/2024,PA200049,103987,32962,Particular,Financiera Marca,"SI, Financiera",NO,0,25/02/2028,31/12/2023,SI,1482,M,CP28044,34,27515,11,B,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,1,1,MADRID NORTE,MADRID,CENTRO,Internet,11197.19,6861.19
SYN006954,25/02/2024,PA200025,102519,15833,No Particular,Contado,NO,SI,0,24/02/2028,31/12/2023,SI,911,F,CP28051,50,28834,9,B,A,TIPO1,HÍBRIDO,M,High,67,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,3502.26,1090.45
SYN006955,18/03/2024,PA200026,102270,22875,Particular,Financiera Marca,"SI, Financiera",NO,0,17/03/2028,31/12/2023,SI,1133,F,CP41800,40,20972,72,J,H,TIPO7,HÍBRIDO,M,Mid,74,0,0,0,,0,0,MALAGA,MALAGA,SUR,Tienda,7589.93,785.55
SYN006956,09/03/2024,PA200080,103585,23205,No Particular,Contado,SI,NO,0,08/03/2028,31/12/2023,SI,1294,F,CP8025,40,29877,141,C,E,TIPO2,HÍBRIDO,M,Mid-High,89,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,6782.82,-260.76
SYN006957,14/01/2024,PA200052,101205,24348,No Particular,Otros,"SI, Financiera",NO,0,13/01/2028,31/12/2023,SI,1215,M,CP8850,42,33107,115,A,B,TIPO1,HÍBRIDO,M,Mid,117,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,6347.52,2959.03
SYN006958,07/03/2024,PA200029,106629,25514,Particular,Financiera Marca,NO,NO,4,06/03/2028,31/12/2023,SI,1399,M,CP7009,22,0,0,,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,8667.11,5002.5
SYN006959,28/02/2024,PA200023,101851,27379,Particular,Financiera Marca,"SI, Financiera",NO,0,27/02/2028,31/12/2023,SI,1624,M,CP37005,36,0,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,9300.65,5263.71
SYN006960,30/01/2024,PA200005,104388,19994,Particular,Otros,NO,NO,0,29/01/2028,31/12/2023,SI,1447,M,CP50015,75,0,0,,B,TIPO1,HÍBRIDO,M,Mid-High,85,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,5212.44,1935.91
SYN006961,26/03/2024,PA200028,105736,18627,No Particular,Contado,NO,NO,0,25/03/2028,31/12/2023,SI,851,M,CP12004,45,27066,119,B,H,TIPO7,HÍBRIDO,M,Mid-High,85,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,6180.44,664.84
SYN006962,12/01/2024,PA200096,100111,13494,Particular,Contado,SI,NO,0,11/01/2028,31/12/2023,SI,2982,F,CP7014,31,27322,62,F,A,TIPO1,HÍBRIDO,M,Mid-High,48,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Internet,2984.87,-1313.15
SYN006963,12/02/2024,PA200059,102210,11004,Particular,Otros,SI,NO,0,11/02/2028,31/12/2023,SI,0,M,CP17300,56,25381,1,H,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,2434.08,1314.77
SYN006964,01/03/2024,PA200072,102562,28405,No Particular,Contado,SI,NO,0,29/02/2028,31/12/2023,SI,920,M,CP8214,39,0,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,9649.18,6235.18
SYN006965,25/03/2024,PA200094,101838,12195,Particular,Contado,NO,NO,0,24/03/2028,31/12/2023,SI,278,M,CP8015,43,29028,95,B,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,2697.53,1206.13
SYN006966,02/02/2024,PA200013,102080,13433,Particular,Contado,NO,NO,0,01/02/2028,31/12/2023,SI,0,M,CP48970,60,23442,78,E,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,2971.38,1660.17
SYN006967,25/03/2024,PA200080,101760,33588,Particular,Financiera Marca,"SI, Financiera",NO,0,24/03/2028,31/12/2023,SI,1482,F,CP41500,33,19289,59,I,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,11409.84,7024.39
SYN006968,09/01/2024,PA200034,103048,16683,Particular,Contado,NO,NO,0,08/01/2028,31/12/2023,SI,1943,M,CP28806,26,37353,114,A,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,4349.26,838.3
SYN006969,07/03/2024,PA200028,104892,22535,Particular,Otros,NO,NO,0,06/03/2028,31/12/2023,SI,800,F,CP41927,66,37161,16,A,C,TIPO4,HÍBRIDO,M,Mid,103,0,0,0,,1,1,MADRID OESTE,MADRID,CENTRO,Internet,5874.87,-515.92
SYN006970,18/03/2024,PA200047,107164,21039,Particular,Otros,NO,NO,0,17/03/2028,31/12/2023,SI,951,M,CP20012,41,26477,1,B,B,TIPO1,HÍBRIDO,M,High,85,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,5484.87,2621.79
SYN006971,23/03/2024,PA200088,73448,34721,No Particular,Financiera Marca,"SI, Financiera",NO,4,22/03/2028,31/12/2023,SI,2573,M,CP28290,29,33489,96,D,D,TIPO6,HÍBRIDO,M,Mid,124,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,9051.76,-2000.11
SYN006972,09/02/2024,PA200071,106809,24004,Particular,Contado,SI,NO,0,08/02/2028,31/12/2023,SI,0,F,CP28045,43,32802,164,D,D,TIPO1,HÍBRIDO,M,Low,99,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,6257.84,318.89
SYN006973,06/02/2024,PA200056,42040,26885,Particular,Contado,NO,NO,0,05/02/2028,31/12/2023,SI,1034,M,CP28925,45,24582,121,E,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MALAGA,MALAGA,SUR,Tienda,9132.83,5724.92
SYN006974,07/03/2024,PA200030,103418,11507,No Particular,Prestamo Bancario,NO,NO,0,06/03/2028,31/12/2023,SI,1278,F,CP29620,26,27702,65,F,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,2545.35,108.3
SYN006975,28/03/2024,PA200005,107217,31160,Particular,Otros,NO,SI,0,27/03/2028,31/12/2023,SI,0,,CP28044,53,27879,0,D,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,1,1,MADRID SUR,MADRID,CENTRO,Internet,10585.05,7873.41
SYN006976,07/01/2024,PA200073,101326,34808,Particular,Contado,NO,NO,0,06/01/2028,31/12/2023,SI,454,M,CP38340,68,22325,68,I,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,1374.92,-7578.58
SYN006977,05/02/2024,PA200064,105116,29103,Particular,Contado,SI,NO,0,04/02/2028,31/12/2023,SI,1392,M,CP41018,44,35264,117,E,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,9886.29,5945.15
SYN006978,03/01/2024,PA200055,103122,22043,Particular,Contado,NO,NO,0,02/01/2028,31/12/2023,SI,2744,F,CP28046,50,33154,25,A,C,TIPO4,HÍBRIDO,M,Mid,106,0,0,0,,1,1,MADRID SUR,MADRID,CENTRO,Internet,5746.61,-2471.58
SYN006979,11/03/2024,PA200011,107686,30078,Particular,Otros,NO,NO,0,10/03/2028,31/12/2023,SI,1472,M,CP33006,40,28325,0,,D,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,,1,1,MADRID OESTE,MADRID,CENTRO,Internet,7841.33,-1009.15
SYN006980,07/02/2024,PA200027,103944,25316,Particular,Financiera Marca,"SI, Financiera",NO,0,06/02/2028,31/12/2023,SI,1753,M,CP28938,56,27752,133,D,B,TIPO1,HÍBRIDO,M,Mid,106,0,0,0,,1,1,MADRID NORTE,MADRID,CENTRO,Internet,6599.88,2596.92
