CODE,Customer_ID,Revisiones,Km_medio_por_revision,km_ultima_revision,DAYS_LAST_SERVICE,QUEJA,Churn_400,Churn_bin,FLAG_SIN_REVISION
ID48230,37670,1,21469,21469,14.0,,N,0,0
ID48239,37899,0,0,0,,SI,N,0,1
ID48240,69276,1,18132,18132,16.0,,N,0,0
ID48242,56176,0,0,0,,SI,N,0,1
ID48243,74736,1,40415,40415,4.0,,N,0,0
ID48257,51609,1,43862,43862,42.0,,N,0,0
ID48267,99860,0,0,0,,,N,0,1
ID48274,50754,2,18877,37754,10.0,,N,0,0
ID48275,67061,0,0,0,,,N,0,1
ID48277,6181,0,0,0,,SI,N,0,1
ID48284,5295,1,25781,25781,19.0,SI,N,0,0
ID48291,94828,2,52561,105122,196.0,NO,N,0,0
ID48298,66557,2,42224,84448,141.0,,N,0,0
ID48303,83328,0,0,0,,,N,0,1
ID48304,34297,3,26784,80352,71.0,NO,N,0,0
ID48322,36294,0,0,0,,,N,0,1
ID48329,82552,0,0,0,,,N,0,1
ID48333,66731,0,0,0,,SI,N,0,1
ID48334,17853,0,0,0,,,N,0,1
ID48341,13301,0,0,0,,NO,N,0,1
ID48350,12540,0,0,0,,,N,0,1
ID48352,3142,0,0,0,,,N,0,1
ID48353,12321,0,0,0,,NO,N,0,1
ID48354,83515,0,0,0,,,N,0,1
ID48367,14025,0,0,0,,,N,0,1
ID48378,51641,1,47290,47290,45.0,,N,0,0
ID48382,96532,0,0,0,,NO,N,0,1
ID48389,68447,0,0,0,,,N,0,1
ID48394,71333,0,0,0,,SI,N,0,1
ID48396,61149,0,0,0,,,N,0,1
ID48397,94910,2,40459,80918,215.0,,N,0,0
ID48399,33900,2,22369,44738,103.0,,N,0,0
ID48401,50949,1,27510,27510,307.0,,N,0,0
ID48408,4597,2,44288,88576,42.0,,N,0,0
ID48426,19253,0,0,0,,,N,0,1
ID48439,62802,0,0,0,,,N,0,1
ID48440,31685,1,17559,17559,24.0,,N,0,0
ID48443,45031,2,27786,55572,223.0,,N,0,0
ID48444,97730,0,0,0,,,N,0,1
ID48451,24456,1,15181,15181,1.0,,N,0,0
ID48452,35233,0,0,0,,NO,N,0,1
ID48455,6037,0,0,0,,,N,0,1
ID48466,39841,2,36719,73438,267.0,,N,0,0
ID48477,46531,0,0,0,,,N,0,1
ID48488,17955,1,43397,43397,138.0,,N,0,0
ID48489,90738,0,0,0,,SI,N,0,1
ID48492,69657,1,41316,41316,16.0,,N,0,0
ID48502,38867,1,15951,15951,20.0,NO,N,0,0
ID48507,57209,3,33669,101007,70.0,,N,0,0
ID48519,91838,2,42326,84652,105.0,,N,0,0
ID48524,52231,1,20156,20156,7.0,,N,0,0
ID48527,47807,2,24666,49332,33.0,,N,0,0
ID48528,37373,1,29449,29449,10.0,SI,N,0,0
ID48540,15206,0,0,0,,,N,0,1
ID48544,82964,0,0,0,,,N,0,1
ID48545,90731,2,35953,71906,126.0,,N,0,0
ID48558,81699,2,29405,58810,90.0,,N,0,0
ID48560,78649,0,0,0,,,N,0,1
ID48563,33154,0,0,0,,NO,N,0,1
ID48567,66074,0,0,0,,SI,N,0,1
ID48581,38382,0,0,0,,,N,0,1
ID48587,55269,1,26518,26518,59.0,NO,N,0,0
ID48588,75641,1,46730,46730,40.0,,N,0,0
ID48589,30902,2,37612,75224,91.0,,N,0,0
ID48598,45237,0,0,0,,,N,0,1
ID48609,25353,0,0,0,,,N,0,1
ID48615,18055,1,22081,22081,94.0,,N,0,0
ID48619,38798,1,52848,52848,129.0,NO,N,0,0
ID48621,77966,0,0,0,,,N,0,1
ID48638,13808,0,0,0,,SI,N,0,1
ID48642,3699,0,0,0,,,N,0,1
ID48651,68371,1,16697,16697,10.0,,N,0,0
ID48661,92514,0,0,0,,,N,0,1
ID48672,11076,1,18218,18218,13.0,NO,N,0,0
ID48687,91896,0,0,0,,,N,0,1
ID48692,18031,2,31429,62858,282.0,,N,0,0
ID48694,69132,0,0,0,,,N,0,1
ID48700,75340,0,0,0,,,N,0,1
ID48702,4971,0,0,0,,,N,0,1
ID48714,91277,0,0,0,,,N,0,1
ID48717,68083,0,0,0,,,N,0,1
ID48722,59790,1,36464,36464,139.0,NO,N,0,0
ID48736,535,0,0,0,,,N,0,1
ID48743,86544,1,22348,22348,111.0,NO,N,0,0
ID48750,81151,0,0,0,,,N,0,1
ID48806,74170,2,17625,35250,465.0,NO,Y,1,0
ID48810,75633,0,0,0,,,N,0,1
ID48815,87275,0,0,0,,,N,0,1
ID48816,21988,3,35559,106677,3.0,,N,0,0
ID48822,91532,0,0,0,,NO,N,0,1
ID48825,93571,0,0,0,,,N,0,1
ID48827,83729,0,0,0,,,N,0,1
ID48857,36775,0,0,0,,,N,0,1
ID48858,87088,0,0,0,,,N,0,1
ID48861,46733,1,25646,25646,78.0,,N,0,0
ID48874,83364,0,0,0,,,N,0,1
ID48877,96048,0,0,0,,,N,0,1
ID48880,18939,0,0,0,,,N,0,1
ID48881,92611,0,0,0,,,N,0,1
ID48890,98966,2,41015,82030,145.0,NO,N,0,0
ID48894,31155,2,49496,98992,53.0,SI,N,0,0
ID48910,85404,0,0,0,,,N,0,1
ID48921,64657,0,0,0,,,N,0,1
ID48934,86934,0,0,0,,,N,0,1
ID48957,61696,2,18808,37616,16.0,,N,0,0
ID48981,93986,0,0,0,,,N,0,1
ID48997,19668,0,0,0,,,N,0,1
ID49017,83548,0,0,0,,,N,0,1
ID49024,1260,0,0,0,,SI,N,0,1
ID49028,38448,0,0,0,,,N,0,1
ID49032,22402,0,0,0,,NO,N,0,1
ID49065,96237,0,0,0,,NO,N,0,1
ID49071,99198,0,0,0,,,N,0,1
ID49078,66969,0,0,0,,NO,N,0,1
ID49091,35990,0,0,0,,,N,0,1
ID49117,64847,0,0,0,,,N,0,1
ID49147,50273,0,0,0,,,N,0,1
ID49201,41309,0,0,0,,SI,N,0,1
ID49204,96202,0,0,0,,,N,0,1
ID49208,27097,2,43297,86594,9.0,,N,0,0
ID49210,2854,0,0,0,,NO,N,0,1
ID49225,60617,0,0,0,,,N,0,1
ID49226,55397,0,0,0,,,N,0,1
ID49229,92642,0,0,0,,,N,0,1
ID49262,25931,0,0,0,,,N,0,1
ID49267,87182,2,28258,56516,193.0,NO,N,0,0
ID49268,70929,0,0,0,,,N,0,1
ID49269,14856,0,0,0,,SI,N,0,1
ID49284,68380,0,0,0,,,N,0,1
ID49290,15621,0,0,0,,,N,0,1
ID49305,51980,0,0,0,,,N,0,1
ID49312,57354,0,0,0,,,N,0,1
ID49328,75803,0,0,0,,,N,0,1
ID49330,18815,0,0,0,,SI,N,0,1
ID49332,24298,0,0,0,,,N,0,1
ID49362,8469,0,0,0,,,N,0,1
ID49385,32570,0,0,0,,,N,0,1
ID49395,13719,0,0,0,,,N,0,1
ID49400,53491,0,0,0,,,N,0,1
ID49404,90453,0,0,0,,,N,0,1
ID49417,21190,2,54718,109436,103.0,,N,0,0
ID49421,46269,0,0,0,,,N,0,1
ID49426,90643,0,0,0,,,N,0,1
ID49441,90630,0,0,0,,,N,0,1
ID49444,38132,0,0,0,,,N,0,1
ID49462,32694,0,0,0,,,N,0,1
ID49479,50572,0,0,0,,,N,0,1
ID49509,25142,0,0,0,,,N,0,1
ID49516,81968,0,0,0,,,N,0,1
ID49545,51656,0,0,0,,,N,0,1
ID49550,16653,0,0,0,,,N,0,1
ID49556,97112,0,0,0,,,N,0,1
ID49646,11720,0,0,0,,,N,0,1
ID49677,85534,0,0,0,,,N,0,1
ID49683,28657,0,0,0,,,N,0,1
ID49701,13829,0,0,0,,,N,0,1
ID49704,63569,0,0,0,,,N,0,1
ID49714,11607,0,0,0,,NO,N,0,1
ID49763,96521,0,0,0,,,N,0,1
ID47331,90489,2,30020,60040,195.0,NO,N,0,0
ID47332,8753,1,26406,26406,184.0,,N,0,0
ID47335,1503,1,31919,31919,179.0,SI,N,0,0
ID47338,14328,0,0,0,,NO,N,0,1
ID47362,18370,0,0,0,,NO,N,0,1
ID47379,59491,0,0,0,,NO,N,0,1
ID47383,66925,0,0,0,,,N,0,1
ID47384,35397,1,51797,51797,101.0,,N,0,0
ID47390,1882,2,54889,109778,24.0,,N,0,0
ID47406,19387,1,22512,22512,34.0,SI,N,0,0
ID47408,66758,1,21183,21183,9.0,NO,N,0,0
ID47423,74248,2,43166,86332,123.0,,N,0,0
ID47430,33336,1,37195,37195,121.0,NO,N,0,0
ID47431,71596,2,17032,34064,228.0,NO,N,0,0
ID47434,4428,0,0,0,,,N,0,1
ID47437,60856,2,35888,71776,14.0,NO,N,0,0
ID47442,24671,1,31463,31463,55.0,SI,N,0,0
ID47469,89576,2,43015,86030,273.0,,N,0,0
ID47486,13617,1,37398,37398,61.0,,N,0,0
ID47490,35048,1,16173,16173,74.0,NO,N,0,0
ID47491,49844,1,40351,40351,294.0,,N,0,0
ID47495,10024,2,50422,100844,199.0,,N,0,0
ID47496,42990,0,0,0,,,N,0,1
ID47497,97577,2,37071,74142,169.0,,N,0,0
ID47504,16706,2,45721,91442,427.0,,Y,1,0
ID47505,84794,2,15778,31556,292.0,,N,0,0
ID47514,42571,1,19758,19758,57.0,,N,0,0
ID47522,31967,0,0,0,,,N,0,1
ID47523,61902,0,0,0,,,N,0,1
ID47524,95937,0,0,0,,,N,0,1
ID47527,20467,0,0,0,,,N,0,1
ID47540,25511,0,0,0,,NO,N,0,1
ID47541,26007,2,40423,80846,131.0,,N,0,0
ID47543,50533,1,36512,36512,121.0,,N,0,0
ID47548,95236,1,18381,18381,63.0,,N,0,0
ID47550,62089,1,27418,27418,83.0,SI,N,0,0
ID47552,93305,0,0,0,,SI,N,0,1
ID47567,23435,0,0,0,,SI,N,0,1
ID47570,66100,2,25792,51584,191.0,NO,N,0,0
ID47573,2987,0,0,0,,,N,0,1
ID47577,87508,2,26301,52602,190.0,,N,0,0
ID47581,83263,2,31978,63956,220.0,,N,0,0
ID47587,23058,0,0,0,,SI,N,0,1
ID47640,14221,1,34844,34844,50.0,,N,0,0
ID47704,585,1,38177,38177,90.0,NO,N,0,0
ID47742,17631,1,49763,49763,95.0,,N,0,0
ID47774,94280,2,26719,53438,219.0,,N,0,0
ID47787,73582,2,19227,38454,218.0,,N,0,0
ID47789,53326,2,44204,88408,143.0,,N,0,0
ID47824,19614,2,47035,94070,420.0,,Y,1,0
ID47837,71650,0,0,0,,,N,0,1
ID47860,97226,0,0,0,,NO,N,0,1
ID47876,49430,0,0,0,,,N,0,1
ID47895,77610,0,0,0,,NO,N,0,1
ID47897,20417,0,0,0,,,N,0,1
ID47899,37638,0,0,0,,,N,0,1
ID47912,54328,1,25880,25880,264.0,,N,0,0
ID47919,46776,1,39380,39380,163.0,,N,0,0
ID47922,36660,1,18800,18800,46.0,SI,N,0,0
ID47923,97925,2,51684,103368,164.0,NO,N,0,0
ID47924,14122,0,0,0,,,N,0,1
ID47928,53904,2,48270,96540,153.0,,N,0,0
ID47950,83046,2,20024,40048,162.0,,N,0,0
ID47988,33604,1,38649,38649,91.0,SI,N,0,0
ID47993,97628,1,50721,50721,57.0,NO,N,0,0
ID48070,38035,2,38836,77672,152.0,SI,N,0,0
ID48074,43674,2,52230,104460,114.0,NO,N,0,0
ID48075,37718,2,38479,76958,359.0,SI,N,0,0
ID48091,97156,1,37331,37331,76.0,NO,N,0,0
ID48097,33239,2,20924,41848,133.0,,N,0,0
ID48115,63530,1,20045,20045,80.0,,N,0,0
ID48121,9891,0,0,0,,,N,0,1
ID48158,91456,0,0,0,,,N,0,1
ID48161,81706,0,0,0,,SI,N,0,1
ID48204,98418,1,32332,32332,173.0,NO,N,0,0
ID48206,43403,1,19316,19316,119.0,,N,0,0
ID48207,63543,2,54935,109870,248.0,,N,0,0
ID48221,60123,1,52737,52737,6.0,,N,0,0
ID48237,66605,2,50596,101192,254.0,,N,0,0
ID48265,37691,1,18733,18733,30.0,NO,N,0,0
ID48278,7326,0,0,0,,,N,0,1
ID48285,97445,1,43000,43000,80.0,NO,N,0,0
ID48288,83116,2,48606,97212,17.0,SI,N,0,0
ID48309,34913,2,31907,63814,145.0,,N,0,0
ID48327,5874,0,0,0,,,N,0,1
ID48332,42938,0,0,0,,NO,N,0,1
ID48343,95687,1,18096,18096,47.0,,N,0,0
ID48345,79505,4,35247,140988,38.0,,N,0,0
ID48346,46515,0,0,0,,,N,0,1
ID48355,24675,1,17634,17634,13.0,,N,0,0
ID48391,80568,0,0,0,,,N,0,1
ID48404,70929,2,54978,109956,12.0,,N,0,0
ID48407,58690,1,20113,20113,7.0,,N,0,0
ID48428,77771,0,0,0,,NO,N,0,1
ID48449,47797,0,0,0,,,N,0,1
ID48454,68896,1,51188,51188,78.0,,N,0,0
ID48465,36543,1,30642,30642,42.0,,N,0,0
ID48474,79518,2,54057,108114,17.0,,N,0,0
ID48475,52917,2,46867,93734,55.0,NO,N,0,0
ID48481,28118,2,19304,38608,299.0,,N,0,0
ID48510,78856,0,0,0,,NO,N,0,1
ID48515,28227,0,0,0,,,N,0,1
ID48539,49508,0,0,0,,,N,0,1
ID48541,99748,2,32046,64092,143.0,NO,N,0,0
ID48546,17149,4,53714,214856,17.0,NO,N,0,0
ID48554,15693,1,26176,26176,3.0,,N,0,0
ID48562,96850,0,0,0,,,N,0,1
ID48576,58560,0,0,0,,,N,0,1
ID48582,99521,2,23576,47152,212.0,,N,0,0
ID48601,40426,2,40617,81234,185.0,,N,0,0
ID48622,58070,0,0,0,,NO,N,0,1
ID48640,33484,2,44811,89622,136.0,,N,0,0
ID48645,11758,1,31787,31787,25.0,NO,N,0,0
ID48654,53803,2,36431,72862,101.0,,N,0,0
ID48656,91542,2,26205,52410,475.0,NO,Y,1,0
ID48669,56687,2,21553,43106,117.0,,N,0,0
ID48671,29919,0,0,0,,,N,0,1
ID48678,67275,0,0,0,,,N,0,1
ID48679,46479,0,0,0,,,N,0,1
ID48698,273,2,27558,55116,275.0,,N,0,0
ID48727,85392,0,0,0,,,N,0,1
ID48740,6459,3,15528,46584,514.0,NO,Y,1,0
ID48744,17607,0,0,0,,,N,0,1
ID48749,94489,0,0,0,,,N,0,1
ID48752,31038,2,18422,36844,189.0,,N,0,0
ID48759,22835,2,35247,70494,171.0,,N,0,0
ID48760,78644,0,0,0,,SI,N,0,1
ID48762,21539,2,21253,42506,31.0,SI,N,0,0
ID48766,6727,2,32784,65568,66.0,NO,N,0,0
ID48773,23915,3,45458,136374,443.0,,Y,1,0
ID48779,43693,0,0,0,,,N,0,1
ID48782,39661,2,46781,93562,179.0,NO,N,0,0
ID48783,45324,0,0,0,,NO,N,0,1
ID48786,47827,0,0,0,,,N,0,1
ID48794,54406,0,0,0,,,N,0,1
ID48797,53927,2,38888,77776,122.0,,N,0,0
ID48798,81435,2,24589,49178,38.0,,N,0,0
ID48799,11682,2,26476,52952,222.0,,N,0,0
ID48809,51467,0,0,0,,,N,0,1
ID48812,43215,0,0,0,,,N,0,1
ID48814,36892,1,38431,38431,6.0,,N,0,0
ID48817,52288,0,0,0,,,N,0,1
ID48832,81794,0,0,0,,SI,N,0,1
ID48838,25385,0,0,0,,,N,0,1
ID48844,48587,0,0,0,,,N,0,1
ID48851,16256,2,35993,71986,40.0,,N,0,0
ID48856,18187,1,28786,28786,1.0,,N,0,0
ID48864,56261,0,0,0,,NO,N,0,1
ID48873,18592,0,0,0,,,N,0,1
ID48900,81354,1,27783,27783,6.0,SI,N,0,0
ID48924,19310,2,53079,106158,188.0,,N,0,0
ID48928,98635,1,30229,30229,5.0,,N,0,0
ID48931,84291,0,0,0,,,N,0,1
ID48938,65121,0,0,0,,,N,0,1
ID48953,86218,0,0,0,,,N,0,1
ID48958,69086,1,29504,29504,82.0,,N,0,0
ID48960,49134,0,0,0,,,N,0,1
ID48965,40815,0,0,0,,SI,N,0,1
ID48968,53916,1,27062,27062,8.0,,N,0,0
ID48982,13542,0,0,0,,,N,0,1
ID48984,32650,2,53100,106200,216.0,,N,0,0
ID48985,67443,0,0,0,,,N,0,1
ID48999,38436,1,18356,18356,113.0,,N,0,0
ID49013,117,0,0,0,,,N,0,1
ID49016,50282,0,0,0,,,N,0,1
ID49021,59007,0,0,0,,,N,0,1
ID49026,76983,0,0,0,,,N,0,1
ID49034,48221,0,0,0,,,N,0,1
ID49037,23927,0,0,0,,,N,0,1
ID49039,48173,0,0,0,,,N,0,1
ID49044,64088,0,0,0,,,N,0,1
ID49045,15482,3,36742,110226,2.0,NO,N,0,0
ID49048,41311,1,30083,30083,109.0,,N,0,0
ID49057,64609,0,0,0,,,N,0,1
ID49059,16830,0,0,0,,,N,0,1
ID49060,13206,2,22414,44828,20.0,,N,0,0
ID49061,63962,1,15004,15004,141.0,,N,0,0
ID49077,27228,0,0,0,,NO,N,0,1
ID49081,56573,0,0,0,,,N,0,1
ID49086,84748,2,38782,77564,183.0,NO,N,0,0
ID49087,75884,0,0,0,,NO,N,0,1
ID49095,71893,0,0,0,,,N,0,1
ID49108,84697,0,0,0,,,N,0,1
ID49109,74068,0,0,0,,,N,0,1
ID49119,66423,0,0,0,,,N,0,1
ID49121,11844,1,53489,53489,36.0,,N,0,0
ID49122,29184,1,20846,20846,23.0,,N,0,0
ID49123,81640,0,0,0,,,N,0,1
ID49125,20146,0,0,0,,,N,0,1
ID49133,67487,0,0,0,,,N,0,1
ID49135,51635,0,0,0,,,N,0,1
ID49138,70667,0,0,0,,NO,N,0,1
ID49141,17488,0,0,0,,,N,0,1
ID49145,78481,0,0,0,,,N,0,1
ID49149,95372,0,0,0,,,N,0,1
ID49151,70212,0,0,0,,SI,N,0,1
ID49153,33574,0,0,0,,,N,0,1
ID49154,94970,0,0,0,,,N,0,1
ID49160,57273,0,0,0,,,N,0,1
ID49165,76493,0,0,0,,,N,0,1
ID49167,58927,0,0,0,,,N,0,1
ID49171,98178,0,0,0,,,N,0,1
ID49174,11502,0,0,0,,,N,0,1
ID49175,59142,0,0,0,,,N,0,1
ID49179,58374,0,0,0,,,N,0,1
ID49180,39634,0,0,0,,,N,0,1
ID49185,45481,3,19301,57903,128.0,,N,0,0
ID49186,95903,0,0,0,,,N,0,1
ID49190,72819,0,0,0,,,N,0,1
ID49191,29643,0,0,0,,,N,0,1
ID49214,54784,0,0,0,,,N,0,1
ID49217,39803,2,25962,51924,252.0,,N,0,0
ID49218,43481,0,0,0,,NO,N,0,1
ID49222,16936,1,46437,46437,84.0,NO,N,0,0
ID49231,31173,0,0,0,,,N,0,1
ID49234,65678,0,0,0,,NO,N,0,1
ID49235,68863,0,0,0,,,N,0,1
ID49237,46754,0,0,0,,,N,0,1
ID49265,28700,0,0,0,,,N,0,1
ID49277,84585,0,0,0,,,N,0,1
ID49297,48815,0,0,0,,,N,0,1
ID49306,39248,0,0,0,,NO,N,0,1
ID49311,57155,0,0,0,,,N,0,1
ID49314,24835,0,0,0,,,N,0,1
ID49322,7126,0,0,0,,,N,0,1
ID49337,72964,0,0,0,,NO,N,0,1
ID49360,1443,0,0,0,,,N,0,1
ID49363,86113,0,0,0,,,N,0,1
ID49365,32119,0,0,0,,,N,0,1
ID49367,4890,0,0,0,,,N,0,1
ID49368,37218,0,0,0,,NO,N,0,1
ID49369,40749,0,0,0,,,N,0,1
ID49370,96425,0,0,0,,,N,0,1
ID49394,33802,0,0,0,,,N,0,1
ID49418,46232,0,0,0,,NO,N,0,1
ID49419,46032,0,0,0,,,N,0,1
ID49428,41479,0,0,0,,SI,N,0,1
ID49437,90979,0,0,0,,,N,0,1
ID49446,46702,0,0,0,,,N,0,1
ID49448,75810,0,0,0,,NO,N,0,1
ID49454,77265,0,0,0,,NO,N,0,1
ID49466,41122,0,0,0,,,N,0,1
ID49467,75451,0,0,0,,,N,0,1
ID49477,74406,0,0,0,,,N,0,1
ID49480,10432,0,0,0,,,N,0,1
ID49481,91119,0,0,0,,NO,N,0,1
ID49485,67475,0,0,0,,,N,0,1
ID49494,47163,1,38094,38094,27.0,,N,0,0
ID49497,69347,0,0,0,,,N,0,1
ID49498,93046,0,0,0,,,N,0,1
ID49524,58526,0,0,0,,,N,0,1
ID49622,94180,0,0,0,,,N,0,1
ID49667,81791,0,0,0,,,N,0,1
ID49679,63921,0,0,0,,,N,0,1
ID50291,4622,0,0,0,,,N,0,1
ID22645,25835,1,32335,32335,1032.0,,N,0,0
ID22679,88736,1,44909,44909,491.0,,Y,1,0
ID26292,20942,0,0,0,,,N,0,1
ID26311,66021,3,53856,161568,132.0,SI,N,0,0
ID26093,71105,0,0,0,,,N,0,1
ID26291,67904,3,31821,95463,139.0,,N,0,0
ID26293,95192,1,26316,26316,249.0,SI,N,0,0
ID26310,64423,3,53979,161937,126.0,SI,N,0,0
ID24841,35934,0,0,0,,,N,0,1
ID24892,90119,0,0,0,,,N,0,1
ID22322,93307,2,17965,35930,144.0,NO,N,0,0
ID23823,3519,1,28122,28122,182.0,NO,N,0,0
ID6067,89379,1,53375,53375,1489.0,,N,0,0
ID6263,36931,2,23697,47394,743.0,NO,Y,1,0
ID6164,9480,0,0,0,,SI,N,0,1
ID4561,90779,0,0,0,,SI,N,0,1
ID6297,95792,2,37624,75248,999.0,NO,Y,1,0
ID21036,5805,4,21087,84348,188.0,SI,N,0,0
ID52420,55141,0,0,0,,SI,N,0,1
ID19000,98167,0,0,0,,NO,N,0,1
ID20323,50903,1,37443,37443,687.0,SI,Y,1,0
ID5416,59991,1,43727,43727,26.0,NO,N,0,0
ID21941,58404,1,21414,21414,975.0,,Y,1,0
ID22718,13275,0,0,0,,NO,N,0,1
ID22778,73978,2,49016,98032,932.0,,Y,1,0
ID22685,62310,2,50868,101736,372.0,,N,0,0
ID22769,60325,1,47785,47785,975.0,SI,Y,1,0
ID22776,37706,0,0,0,,NO,N,0,1
ID22815,79957,0,0,0,,,N,0,1
ID22961,8434,3,28404,85212,124.0,NO,N,0,0
ID23526,80219,0,0,0,,,N,0,1
ID23649,9844,2,52535,105070,111.0,,N,0,0
ID17656,87143,2,45925,91850,9.0,NO,N,0,0
ID17658,63356,2,47205,94410,13.0,NO,N,0,0
ID17655,88811,1,39579,39579,7.0,NO,N,0,0
ID17657,29828,2,42932,85864,13.0,NO,N,0,0
ID20346,63785,0,0,0,,NO,N,0,1
ID7415,22170,3,47315,141945,388.0,,N,0,0
ID7486,84282,2,21255,42510,932.0,NO,Y,1,0
ID7509,8316,2,52876,105752,608.0,NO,Y,1,0
ID5374,42845,1,46043,46043,104.0,NO,N,0,0
ID12431,88969,3,28527,85581,561.0,,Y,1,0
ID12433,483,0,0,0,,NO,N,0,1
ID12446,68522,2,25790,51580,2.0,,N,0,0
ID12464,24408,3,46532,139596,30.0,,N,0,0
ID12468,72367,4,39821,159284,109.0,,N,0,0
ID12495,65176,2,46044,92088,110.0,,N,0,0
ID12499,61727,1,35635,35635,201.0,,N,0,0
ID12509,56848,1,49343,49343,31.0,,N,0,0
ID12510,44338,3,39315,117945,71.0,,N,0,0
ID12547,47290,1,37241,37241,325.0,SI,N,0,0
ID12552,13599,0,0,0,,NO,N,0,1
ID12554,5350,4,23252,93008,63.0,NO,N,0,0
ID12594,16330,0,0,0,,,N,0,1
ID12602,34711,0,0,0,,,N,0,1
ID12646,12770,0,0,0,,,N,0,1
ID12445,74786,2,36193,72386,27.0,,N,0,0
ID12463,70670,5,25969,129845,49.0,,N,0,0
ID12465,83024,5,41345,206725,49.0,,N,0,0
ID12469,7496,1,29520,29520,24.0,,N,0,0
ID12470,48811,0,0,0,,,N,0,1
ID12472,49383,0,0,0,,,N,0,1
ID12508,67691,5,34546,172730,97.0,,N,0,0
ID12546,12147,3,29330,87990,131.0,,N,0,0
ID12551,18252,0,0,0,,,N,0,1
ID12553,22405,5,25964,129820,84.0,NO,N,0,0
ID12564,75200,3,18208,54624,116.0,NO,N,0,0
ID12575,61078,0,0,0,,,N,0,1
ID12595,50118,4,54467,217868,193.0,,N,0,0
ID12601,41400,3,19674,59022,279.0,,N,0,0
ID12435,83437,0,0,0,,,N,0,1
ID12442,27669,0,0,0,,NO,N,0,1
ID12448,54916,0,0,0,,,N,0,1
ID12451,34256,1,22842,22842,44.0,,N,0,0
ID12453,47995,1,33717,33717,290.0,,N,0,0
ID12455,16720,1,40333,40333,20.0,,N,0,0
ID12457,66642,4,34982,139928,125.0,,N,0,0
ID12462,15732,0,0,0,,,N,0,1
ID12477,31151,2,49139,98278,59.0,,N,0,0
ID12480,52516,4,44346,177384,138.0,SI,N,0,0
ID12486,83381,1,20741,20741,33.0,SI,N,0,0
ID12497,84803,1,23501,23501,2.0,SI,N,0,0
ID12512,85519,4,46443,185772,302.0,SI,N,0,0
ID12514,34593,2,40939,81878,18.0,,N,0,0
ID12518,24896,1,29069,29069,15.0,NO,N,0,0
ID12523,57716,1,23152,23152,227.0,NO,N,0,0
ID12529,11528,5,40389,201945,119.0,NO,N,0,0
ID12530,55508,1,21500,21500,115.0,,N,0,0
ID12534,17655,4,54525,218100,76.0,,N,0,0
ID12543,18677,4,41924,167696,23.0,,N,0,0
ID12545,85132,1,26099,26099,451.0,,Y,1,0
ID12549,99464,4,26298,105192,77.0,,N,0,0
ID12550,63798,0,0,0,,,N,0,1
ID12565,1115,1,39381,39381,901.0,,Y,1,0
ID12572,66207,0,0,0,,,N,0,1
ID12574,9060,2,23696,47392,40.0,SI,N,0,0
ID12587,51566,1,49923,49923,248.0,SI,N,0,0
ID12606,11193,0,0,0,,NO,N,0,1
ID12608,45007,6,22190,133140,100.0,NO,N,0,0
ID12611,17650,3,44178,132534,88.0,,N,0,0
ID12613,40672,1,19188,19188,26.0,,N,0,0
ID12631,12716,0,0,0,,,N,0,1
ID12637,78539,2,28031,56062,278.0,,N,0,0
ID12639,12535,1,33383,33383,534.0,SI,Y,1,0
ID12642,59347,3,47637,142911,47.0,,N,0,0
ID12653,31480,2,30792,61584,41.0,NO,N,0,0
ID12655,76292,5,37417,187085,6.0,,N,0,0
ID13041,24148,1,43973,43973,29.0,,N,0,0
ID12436,9993,0,0,0,,,N,0,1
ID12454,90214,1,15993,15993,519.0,,Y,1,0
ID12456,5856,2,47668,95336,60.0,SI,N,0,0
ID12467,29615,0,0,0,,,N,0,1
ID12478,3050,1,26811,26811,33.0,,N,0,0
ID12485,54379,0,0,0,,,N,0,1
ID12490,88010,1,34447,34447,271.0,,N,0,0
ID12494,78444,2,49056,98112,696.0,NO,Y,1,0
ID12496,60843,1,50280,50280,2.0,SI,N,0,0
ID12498,36460,1,43054,43054,52.0,NO,N,0,0
ID12500,29340,2,32040,64080,806.0,,Y,1,0
ID12502,49380,1,42877,42877,54.0,,N,0,0
ID12506,18697,3,17688,53064,121.0,,N,0,0
ID12517,26212,1,27669,27669,272.0,,N,0,0
ID12520,44351,1,35165,35165,122.0,NO,N,0,0
ID12528,44276,3,17537,52611,410.0,,Y,1,0
ID12533,318,1,45932,45932,46.0,NO,N,0,0
ID12535,10915,3,38056,114168,39.0,,N,0,0
ID12537,59789,1,17584,17584,154.0,,N,0,0
ID12540,91795,0,0,0,,SI,N,0,1
ID12542,10939,0,0,0,,SI,N,0,1
ID12548,67865,1,33996,33996,20.0,,N,0,0
ID12555,74420,2,24852,49704,122.0,SI,N,0,0
ID12562,58958,1,43089,43089,28.0,,N,0,0
ID12577,13624,0,0,0,,SI,N,0,1
ID12579,61052,0,0,0,,SI,N,0,1
ID12588,10818,0,0,0,,,N,0,1
ID12593,59212,4,21987,87948,204.0,NO,N,0,0
ID12599,86628,4,38977,155908,38.0,,N,0,0
ID12603,39333,0,0,0,,,N,0,1
ID12605,58146,0,0,0,,SI,N,0,1
ID12607,85967,1,33726,33726,4.0,NO,N,0,0
ID12612,82495,1,45264,45264,21.0,,N,0,0
ID12614,58913,2,37675,75350,59.0,,N,0,0
ID12621,71889,0,0,0,,,N,0,1
