CODE,Sales_Date,Id_Producto,Customer_ID,PVP,MOTIVO_VENTA,FORMA_PAGO,EXTENSION_GARANTIA,SEGURO_BATERIA_LARGO_PLAZO,MANTENIMIENTO_GRATUITO,FIN_GARANTIA,BASE_DATE,EN_GARANTIA,COSTE_VENTA_NO_IMPUESTOS,GENERO,CODIGO_POSTAL,Edad,RENTA_MEDIA_ESTIMADA,ENCUESTA_CLIENTE_ZONA_TALLER,STATUS_SOCIAL,Modelo,TIPO_CARROCERIA,Fuel,TRANSMISION_ID,Equipamiento,Kw,Revisiones,Km_medio_por_revision,km_ultima_revision,QUEJA,Lead_compra,Lead_compra_1,TIENDA_DESC,PROV_DESC,ZONA,Origen,Margen_eur_bruto,Margen_eur,tiene_queja,extension_garantia_bin,en_garantia_bin,Margen_pct,FLAG_Margen_Negativo,antiguedad_dias,ratio_rev_antiguedad,FLAG_cliente_nuevo,segmento_antiguedad,FLAG_deberia_haber_revisado,gasto_relativo,satisfaccion_baja,km_alto_pocas_rev,Mantenimiento_medio,Alpha,Categoria_Precio
SYN008381,2024-01-25,PA200016,1309,10528,Particular,Contado,SI,NO,0,24/01/2028,31/12/2023,SI,0,M,CP7639,54,25776,115,C,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,NO,0,0,MALAGA,MALAGA,SUR,Tienda,2328.79,1247.08,0,1,1,11.85,0,0,0.0,1,Nuevo,0,0.4084419615145872,0,0,250.0,0.07,PREMIUM
SYN008382,2024-02-04,PA200081,104646,33717,Particular,Otros,NO,NO,0,03/02/2028,31/12/2023,SI,1592,M,CP43005,45,33090,23,D,D,TIPO6,ELÉCTRICO,A,Mid,136,0,0,0,NO,0,0,BILBAO,BILBAO,NORTE,Internet,8790.02,-1042.91,0,0,1,-3.09,1,0,0.0,1,Nuevo,0,1.0189483227561196,0,0,290.0,0.1,ESTANDAR
SYN008383,2024-03-23,PA200059,108396,28396,No Particular,Financiera Marca,SI,NO,0,22/03/2028,31/12/2023,SI,300,F,CP38001,55,28809,85,C,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,SEVILLA,SEVILLA,SUR,Internet,9646.12,6852.84,0,1,1,24.13,0,0,0.0,1,Nuevo,0,0.9856642021590475,0,0,371.0,0.1,ESTANDAR
SYN008384,2024-02-11,PA200021,9778,23452,Particular,Prestamo Bancario,NO,SI,0,10/02/2028,31/12/2023,SI,2308,F,CP36201,45,35269,116,E,C,TIPO4,HÍBRIDO,M,Mid-High,78,0,0,0,NO,1,1,MALAGA,MALAGA,SUR,Internet,6113.94,-2002.19,0,0,1,-8.54,1,0,0.0,1,Nuevo,0,0.6649465536306671,0,0,276.0,0.1,ESTANDAR
SYN008385,2024-03-18,PA200086,64404,35541,Particular,Contado,NO,NO,0,17/03/2028,31/12/2023,SI,1494,F,CP28703,49,37760,113,A,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,12073.28,7521.54,0,0,1,21.16,0,0,0.0,1,Nuevo,0,0.9412341101694915,0,0,371.0,0.1,ESTANDAR
SYN008386,2024-01-06,PA200024,104419,25308,Particular,Otros,NO,NO,0,05/01/2028,31/12/2023,SI,994,M,CP4628,43,20303,76,J,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,NO,1,1,MADRID OESTE,MADRID,CENTRO,Internet,8597.13,5353.8,0,0,1,21.15,0,0,0.0,1,Nuevo,0,1.2465152933064079,0,0,371.0,0.1,ESTANDAR
SYN008387,2024-03-24,PA200067,100457,20841,Particular,Contado,SI,NO,0,23/03/2028,31/12/2023,SI,863,M,CP46980,31,25585,97,E,B,TIPO1,HÍBRIDO,M,Low,77,0,0,0,NO,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,5433.25,2673.81,0,1,1,12.83,0,0,0.0,1,Nuevo,0,0.8145788547977331,0,0,263.0,0.07,PREMIUM
SYN008388,2024-03-21,PA200007,107828,21535,Particular,Contado,NO,NO,0,20/03/2028,31/12/2023,SI,863,F,CP3010,40,28816,76,D,B,TIPO1,HÍBRIDO,M,Low,77,0,0,0,NO,0,0,BILBAO,BILBAO,NORTE,Internet,5614.17,2799.91,0,0,1,13.0,0,0,0.0,1,Nuevo,0,0.7473278734036646,0,0,263.0,0.07,PREMIUM
SYN008389,2024-03-19,PA200084,107520,20749,Particular,Financiera Marca,"SI, Financiera",NO,4,18/03/2028,31/12/2023,SI,951,F,CP8240,40,27344,17,B,H,TIPO7,HÍBRIDO,M,Mid-High,74,0,0,0,NO,1,1,BARCELONA CENTRO,BARCELONA,ESTE,Internet,6884.52,766.01,0,1,1,3.69,0,0,0.0,1,Nuevo,0,0.7588136337039204,0,0,353.0,0.1,ESTANDAR
SYN008390,2024-02-20,PA200012,77649,23796,Particular,Otros,NO,NO,0,19/02/2028,31/12/2023,SI,1564,M,CP28002,47,33110,186,A,B,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,6203.62,2509.73,0,0,1,10.55,0,0,0.0,1,Nuevo,0,0.7186952582301419,0,0,263.0,0.07,PREMIUM
SYN008391,2024-02-03,PA200095,101444,24456,Particular,Contado,SI,NO,0,02/02/2028,31/12/2023,SI,1190,M,CP28806,48,30791,93,D,C,TIPO4,HÍBRIDO,M,Mid,101,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,6375.68,-860.39,0,1,1,-3.52,1,0,0.0,1,Nuevo,0,0.7942580624208373,0,0,276.0,0.1,ESTANDAR
SYN008392,2024-03-26,PA200062,100013,23890,Particular,Contado,SI,NO,0,25/03/2028,31/12/2023,SI,1909,F,CP27003,32,25921,195,H,C,TIPO4,HÍBRIDO,M,Mid,81,0,0,0,NO,0,0,MALAGA,MALAGA,SUR,Internet,6228.12,-1592.81,0,1,1,-6.67,1,0,0.0,1,Nuevo,0,0.9216465414142972,0,0,276.0,0.1,ESTANDAR
SYN008393,2024-03-04,PA200033,41740,13056,Particular,Otros,NO,NO,0,03/03/2028,31/12/2023,SI,1711,F,CP44003,31,25461,76,H,A,TIPO1,HÍBRIDO,M,High,53,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Internet,2887.99,-104.44,0,0,1,-0.8,1,0,0.0,1,Nuevo,0,0.5127842582773654,0,0,250.0,0.07,PREMIUM
SYN008394,2024-03-11,PA200094,101981,20598,Particular,Financiera Marca,"SI, Financiera",NO,0,10/03/2028,31/12/2023,SI,1254,F,CP28903,53,0,0,,B,TIPO1,HÍBRIDO,M,Mid-High,117,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,5369.9,2238.66,0,1,1,10.87,0,0,0.0,1,Nuevo,0,20598.0,1,0,263.0,0.07,PREMIUM
SYN008395,2024-02-09,PA200071,105558,20478,Particular,Contado,NO,NO,0,08/02/2028,31/12/2023,SI,1559,M,CP28040,38,33276,184,A,C,TIPO4,HÍBRIDO,M,Low,81,0,0,0,NO,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,5338.61,-1323.67,0,0,1,-6.46,1,0,0.0,1,Nuevo,0,0.6153984853948792,0,0,276.0,0.1,ESTANDAR
SYN008396,2024-02-11,PA200007,106983,36771,Particular,Contado,SI,NO,0,10/02/2028,31/12/2023,SI,994,M,CP3581,34,29926,123,F,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Internet,12491.11,8342.2,0,1,1,22.69,0,0,0.0,1,Nuevo,0,1.2287308694780459,0,0,371.0,0.1,ESTANDAR
SYN008397,2024-02-27,PA200075,100030,26448,No Particular,Contado,NO,NO,0,26/02/2028,31/12/2023,SI,920,M,CP38689,60,0,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,NO,1,1,BILBAO,BILBAO,NORTE,Internet,8984.39,5724.99,0,0,1,21.65,0,0,0.0,1,Nuevo,0,26448.0,1,0,371.0,0.1,ESTANDAR
SYN008398,2024-02-02,PA200086,100129,21531,Particular,Contado,NO,NO,0,01/02/2028,31/12/2023,SI,670,M,CP31016,46,33664,176,D,B,TIPO1,HÍBRIDO,M,Mid,106,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Internet,5613.13,2992.18,0,0,1,13.9,0,0,0.0,1,Nuevo,0,0.6395853136882129,0,0,263.0,0.07,PREMIUM
SYN008399,2024-01-08,PA200025,100630,29004,Particular,Otros,NO,NO,0,07/01/2028,31/12/2023,SI,3438,,CP28038,56,27623,93,B,D,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,7561.34,-3000.61,0,0,1,-10.35,1,0,0.0,1,Nuevo,0,1.0499945697426059,0,0,290.0,0.1,ESTANDAR
SYN008400,2024-01-17,PA200029,105076,22717,Particular,Financiera Marca,SI,NO,4,16/01/2028,31/12/2023,SI,1736,M,CP8100,35,0,0,,B,TIPO6,HÍBRIDO,M,Mid,85,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,5922.32,2141.68,0,1,1,9.43,0,0,0.0,1,Nuevo,0,22717.0,1,0,263.0,0.07,PREMIUM
SYN008401,2024-02-16,PA200084,100470,25372,Particular,Contado,NO,SI,0,15/02/2028,31/12/2023,SI,2444,M,CP48901,53,23760,77,G,D,TIPO1,HÍBRIDO,M,Mid-High,91,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Internet,6614.48,-2092.68,0,0,1,-8.25,1,0,0.0,1,Nuevo,0,1.0678451178451178,0,0,290.0,0.1,ESTANDAR
SYN008402,2024-03-01,PA200059,102794,27147,Particular,Financiera Marca,NO,NO,0,29/02/2028,31/12/2023,SI,0,M,CP24930,59,18481,12,K,D,TIPO1,HÍBRIDO,M,Mid,99,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Internet,7077.22,393.38,0,0,1,1.45,0,0,0.0,1,Nuevo,0,1.468914019804123,0,0,290.0,0.1,ESTANDAR
SYN008403,2024-03-22,PA200014,105157,25514,Particular,Contado,SI,NO,0,21/03/2028,31/12/2023,SI,994,M,CP50004,30,0,0,,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Internet,8667.11,5407.5,0,1,1,21.19,0,0,0.0,1,Nuevo,0,25514.0,1,0,371.0,0.1,ESTANDAR
SYN008404,2024-01-23,PA200099,103138,22655,No Particular,Contado,NO,NO,0,22/01/2028,31/12/2023,SI,1943,M,CP17257,38,29469,12,C,C,TIPO4,HÍBRIDO,M,Low,78,0,0,0,NO,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,5906.16,-1656.08,0,0,1,-7.31,1,0,0.0,1,Nuevo,0,0.7687739658624317,0,0,276.0,0.1,ESTANDAR
SYN008405,2024-03-14,PA200091,108173,19614,Particular,Otros,NO,NO,0,13/03/2028,31/12/2023,SI,999,M,CP35100,42,27703,44,F,B,TIPO1,HÍBRIDO,M,Mid-High,85,0,0,0,NO,1,1,MALAGA,MALAGA,SUR,Internet,5113.37,2314.86,0,0,1,11.8,0,0,0.0,1,Nuevo,0,0.7080099628199112,0,0,263.0,0.07,PREMIUM
SYN008406,2024-02-22,PA200044,102833,22234,No Particular,Contado,NO,NO,0,21/02/2028,31/12/2023,SI,1511,M,CP8010,29,33188,181,A,D,TIPO1,HÍBRIDO,M,Mid-High,85,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,5796.4,-1234.05,0,0,1,-5.55,1,0,0.0,1,Nuevo,0,0.6699409425093408,0,0,290.0,0.1,ESTANDAR
SYN008407,2024-02-20,PA200031,101718,21039,Particular,Contado,NO,NO,0,19/02/2028,31/12/2023,SI,1051,M,CP35007,43,35267,8,E,B,TIPO1,HÍBRIDO,M,High,85,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,5484.87,2521.79,0,0,1,11.99,0,0,0.0,1,Nuevo,0,0.5965633595145603,0,0,263.0,0.07,PREMIUM
SYN008408,2024-02-11,PA200086,104149,19234,Particular,Financiera Marca,"SI, Financiera",NO,0,10/02/2028,31/12/2023,SI,1421,M,CP8301,33,0,0,,B,TIPO1,HÍBRIDO,M,Mid-High,71,0,0,0,NO,1,1,BARCELONA CENTRO,BARCELONA,ESTE,Internet,5014.3,1823.82,0,1,1,9.48,0,0,0.0,1,Nuevo,0,19234.0,1,0,263.0,0.07,PREMIUM
SYN008409,2024-02-18,PA200081,101279,30283,Particular,Financiera Marca,"SI, Financiera",NO,0,17/02/2028,31/12/2023,SI,2006,M,CP28009,49,33189,213,A,D,TIPO8,ELÉCTRICO,A,Mid-High,106,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,7894.78,-1538.29,0,1,1,-5.08,1,0,0.0,1,Nuevo,0,0.9124408689626081,0,0,290.0,0.1,ESTANDAR
SYN008410,2024-02-26,PA200069,101116,14672,Particular,Contado,NO,NO,0,25/02/2028,31/12/2023,SI,0,M,CP35010,20,33255,81,E,A,TIPO1,HÍBRIDO,M,Mid,73,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Tienda,3245.45,1836.36,0,0,1,12.52,0,0,0.0,1,Nuevo,0,0.4411968125093971,0,0,250.0,0.07,PREMIUM
SYN008411,2024-01-15,PA200090,101910,30330,No Particular,Financiera Marca,"SI, Financiera",NO,0,14/01/2028,31/12/2023,SI,1821,M,CP7011,44,29159,11,C,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,NO,1,1,MADRID ESTE,MADRID,CENTRO,Internet,10303.1,5836.03,0,1,1,19.24,0,0,0.0,1,Nuevo,0,1.0401591275420967,0,0,371.0,0.1,ESTANDAR
SYN008412,2024-01-08,PA200026,106569,27160,Particular,Financiera Marca,"SI, Financiera",NO,0,07/01/2028,31/12/2023,SI,2675,M,CP48001,38,0,0,,D,TIPO8,HÍBRIDO,M,High,103,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,7080.61,-2281.31,0,1,1,-8.4,1,0,0.0,1,Nuevo,0,27160.0,1,0,290.0,0.1,ESTANDAR
SYN008413,2024-01-15,PA200017,104309,32689,Particular,Otros,SI,SI,0,14/01/2028,31/12/2023,SI,408,M,CP36003,57,0,0,,I,TIPO7,ELÉCTRICO,A,Mid,113,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,11104.45,7864.02,0,1,1,24.06,0,0,0.0,1,Nuevo,0,32689.0,1,0,371.0,0.1,ESTANDAR
SYN008414,2024-01-09,PA200052,101649,24370,No Particular,Contado,NO,NO,0,08/01/2028,31/12/2023,SI,1881,F,CP28047,37,24727,161,E,B,TIPO1,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Tienda,6353.26,2297.03,0,0,1,9.43,0,0,0.0,1,Nuevo,0,0.9855623407611114,0,0,263.0,0.07,PREMIUM
SYN008415,2024-03-20,PA200023,100246,35404,Particular,Contado,NO,NO,0,19/03/2028,31/12/2023,SI,994,M,CP47420,54,23923,91,J,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Internet,12026.74,7985.82,0,0,1,22.56,0,0,0.0,1,Nuevo,0,1.4799147264139112,0,0,371.0,0.1,ESTANDAR
SYN008416,2024-01-15,PA200073,103103,23452,Particular,Contado,NO,SI,0,14/01/2028,31/12/2023,SI,2308,M,CP36215,38,24021,74,H,C,TIPO4,HÍBRIDO,M,Mid-High,78,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,6113.94,-2002.19,0,0,1,-8.54,1,0,0.0,1,Nuevo,0,0.9763123933225095,0,0,276.0,0.1,ESTANDAR
SYN008417,2024-03-23,PA200087,101547,36771,Particular,Financiera Marca,"SI, Financiera",NO,4,22/03/2028,31/12/2023,SI,994,F,CP46980,25,28908,62,I,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,12491.11,8342.2,0,1,1,22.69,0,0,0.0,1,Nuevo,0,1.2720008302200083,0,0,371.0,0.1,ESTANDAR
SYN008418,2024-01-25,PA200008,101330,12957,Particular,Contado,NO,SI,0,24/01/2028,31/12/2023,SI,0,F,CP31610,43,26841,113,D,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,2866.09,1592.49,0,0,1,12.29,0,0,0.0,1,Nuevo,0,0.4827316418911367,0,0,250.0,0.07,PREMIUM
SYN008419,2024-02-17,PA200010,101810,22793,No Particular,Financiera Marca,"SI, Financiera",NO,0,16/02/2028,31/12/2023,SI,1603,F,CP8006,41,33189,187,A,B,TIPO1,ELÉCTRICO,A,Mid,85,0,0,0,NO,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,5942.14,2288.49,0,1,1,10.04,0,0,0.0,1,Nuevo,0,0.6867636867636867,0,0,263.0,0.07,PREMIUM
SYN008420,2024-01-09,PA200054,36117,36771,Particular,Financiera Marca,NO,NO,4,08/01/2028,31/12/2023,SI,1399,M,CP8520,35,29505,12,C,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,NO,1,1,MADRID ESTE,MADRID,CENTRO,Internet,12491.11,7937.2,0,0,1,21.59,0,0,0.0,1,Nuevo,0,1.2462633451957295,0,0,371.0,0.1,ESTANDAR
SYN008421,2024-01-08,PA200005,105387,20841,Particular,Contado,NO,NO,0,07/01/2028,31/12/2023,SI,863,M,CP2630,40,24483,1,D,B,TIPO1,HÍBRIDO,M,Low,77,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,5433.25,2673.81,0,0,1,12.83,0,0,0.0,1,Nuevo,0,0.8512437201323367,0,0,263.0,0.07,PREMIUM
SYN008422,2024-02-01,PA200044,107447,29004,No Particular,Financiera Marca,"SI, Financiera",NO,0,31/01/2028,31/12/2023,SI,3226,F,CP36940,50,0,0,,D,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Tienda,7561.34,-2788.61,0,1,1,-9.61,1,0,0.0,1,Nuevo,0,29004.0,1,0,290.0,0.1,ESTANDAR
SYN008423,2024-02-16,PA200081,79408,14406,Particular,Financiera Marca,"SI, Financiera",NO,0,15/02/2028,31/12/2023,SI,2058,M,CP8380,39,25100,11,H,A,TIPO1,HÍBRIDO,M,Mid,53,0,0,0,NO,1,1,BARCELONA NORTE,BARCELONA,ESTE,Internet,3186.61,-259.47,0,1,1,-1.8,1,0,0.0,1,Nuevo,0,0.5739442231075698,0,0,250.0,0.07,PREMIUM
SYN008424,2024-02-15,PA200077,104625,12957,No Particular,Contado,NO,NO,0,14/02/2028,31/12/2023,SI,300,M,CP8912,31,24816,82,E,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Internet,2866.09,1292.49,0,0,1,9.98,0,0,0.0,1,Nuevo,0,0.5221228239845261,0,0,250.0,0.07,PREMIUM
SYN008425,2024-02-11,PA200074,105813,25255,Particular,Prestamo Bancario,NO,NO,0,10/02/2028,31/12/2023,SI,2444,M,CP37005,34,29847,12,C,D,TIPO1,HÍBRIDO,M,Mid-High,91,0,0,0,NO,0,0,SEVILLA,SEVILLA,SUR,Internet,6583.98,-2095.46,0,0,1,-8.3,1,0,0.0,1,Nuevo,0,0.8461486916608034,0,0,290.0,0.1,ESTANDAR
SYN008426,2024-01-15,PA200055,101060,28453,Particular,Contado,NO,NO,0,14/01/2028,31/12/2023,SI,1034,M,CP28220,49,37758,113,A,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,VALENCIA,VALENCIA,ESTE,Internet,9665.48,6133.7,0,0,1,21.56,0,0,0.0,1,Nuevo,0,0.7535621590126595,0,0,371.0,0.1,ESTANDAR
SYN008427,2024-02-19,PA200008,104307,30078,No Particular,Otros,"SI, Financiera",NO,0,18/02/2028,31/12/2023,SI,1772,M,CP8530,27,30561,12,C,D,TIPO8,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,7841.33,-1309.15,0,1,1,-4.35,1,0,0.0,1,Nuevo,0,0.9841955433395504,0,0,290.0,0.1,ESTANDAR
SYN008428,2024-03-12,PA200061,103801,30078,Particular,Contado,NO,NO,0,11/03/2028,31/12/2023,SI,1472,M,CP28020,41,31182,94,B,D,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,7841.33,-1009.15,0,0,1,-3.36,1,0,0.0,1,Nuevo,0,0.9645949586299788,0,0,290.0,0.1,ESTANDAR
SYN008429,2024-02-10,PA200081,107350,27379,Particular,Contado,SI,NO,0,09/02/2028,31/12/2023,SI,1034,M,CP11680,25,16201,72,J,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,9300.65,5853.71,0,1,1,21.38,0,0,0.0,1,Nuevo,0,1.6899574100364174,0,0,371.0,0.1,ESTANDAR
SYN008430,2024-01-15,PA200027,106943,22875,Particular,Contado,NO,NO,0,14/01/2028,31/12/2023,SI,744,M,CP46370,45,32032,116,C,H,TIPO7,HÍBRIDO,M,Mid,74,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Internet,7589.93,1174.55,0,0,1,5.13,0,0,0.0,1,Nuevo,0,0.7141296203796204,0,0,353.0,0.1,ESTANDAR
SYN008431,2024-02-16,PA200036,105972,20501,Particular,Otros,SI,NO,0,15/02/2028,31/12/2023,SI,2420,M,CP33213,55,26590,123,G,B,TIPO6,HÍBRIDO,M,Low,101,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,5344.61,1055.03,0,1,1,5.15,0,0,0.0,1,Nuevo,0,0.7710041368935691,0,0,263.0,0.07,PREMIUM
SYN008432,2024-03-22,PA200094,75368,24274,Particular,Contado,NO,NO,0,21/03/2028,31/12/2023,SI,994,F,CP8880,40,25726,12,C,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,NO,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,8245.88,5084.23,0,0,1,20.95,0,0,0.0,1,Nuevo,0,0.943559045323797,0,0,371.0,0.1,ESTANDAR
SYN008433,2024-01-05,PA200010,100527,33863,Particular,Financiera Marca,NO,NO,0,04/01/2028,31/12/2023,SI,994,M,CP20110,40,27217,82,G,I,TIPO7,ELÉCTRICO,A,Mid,106,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Internet,11503.26,7584.08,0,0,1,22.4,0,0,0.0,1,Nuevo,0,1.2441856192820664,0,0,371.0,0.1,ESTANDAR
SYN008434,2024-01-19,PA200092,44199,23796,Particular,Contado,NO,NO,0,18/01/2028,31/12/2023,SI,1488,M,CP49600,52,25946,29,H,B,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Internet,6203.62,2585.73,0,0,1,10.87,0,0,0.0,1,Nuevo,0,0.9171355893008556,0,0,263.0,0.07,PREMIUM
SYN008435,2024-01-30,PA200060,108230,15094,Particular,Contado,NO,NO,0,29/01/2028,31/12/2023,SI,670,F,CP22001,39,0,0,,A,TIPO1,HÍBRIDO,M,Mid,73,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Tienda,3338.79,1226.37,0,0,1,8.12,0,0,0.0,1,Nuevo,0,15094.0,1,0,250.0,0.07,PREMIUM
SYN008436,2024-01-11,PA200096,101565,25372,Particular,Contado,NO,NO,0,10/01/2028,31/12/2023,SI,3201,M,CP8303,43,28866,9,D,D,TIPO1,HÍBRIDO,M,Mid-High,91,0,0,0,NO,1,1,SEVILLA,SEVILLA,SUR,Internet,6614.48,-2849.68,0,0,1,-11.23,1,0,0.0,1,Nuevo,0,0.8789579436014688,0,0,290.0,0.1,ESTANDAR
SYN008437,2024-01-21,PA200037,25189,22242,Particular,Financiera Marca,NO,NO,4,20/01/2028,31/12/2023,SI,1736,M,CP20017,44,0,0,,B,TIPO1,HÍBRIDO,M,Mid,85,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Internet,5798.49,2055.37,0,0,1,9.24,0,0,0.0,1,Nuevo,0,22242.0,1,0,263.0,0.07,PREMIUM
SYN008438,2024-03-15,PA200047,104084,23293,Particular,Contado,NO,NO,0,14/03/2028,31/12/2023,SI,2056,M,CP48007,33,29930,12,C,C,TIPO4,HÍBRIDO,M,Low,78,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,6072.49,-1753.96,0,0,1,-7.53,1,0,0.0,1,Nuevo,0,0.7782492482459071,0,0,276.0,0.1,ESTANDAR
SYN008439,2024-03-14,PA200086,103323,25079,Particular,Financiera Marca,SI,NO,4,13/03/2028,31/12/2023,SI,1266,M,CP29770,49,0,0,,E,TIPO2,HÍBRIDO,M,Mid,93,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Internet,7330.59,-129.13,0,1,1,-0.51,1,0,0.0,1,Nuevo,0,25079.0,1,0,305.0,0.1,ESTANDAR
SYN008440,2024-03-29,PA200098,99515,13797,Particular,Contado,NO,NO,0,28/03/2028,31/12/2023,SI,1271,M,CP31013,45,31946,97,C,A,TIPO1,HÍBRIDO,M,Mid-High,48,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,3051.9,440.93,0,0,1,3.2,0,0,0.0,1,Nuevo,0,0.43188505603205407,0,0,250.0,0.07,PREMIUM
SYN008441,2024-02-01,PA200077,104821,25308,Particular,Contado,NO,NO,0,31/01/2028,31/12/2023,SI,1494,M,CP7600,37,0,3,F,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,8597.13,4853.8,0,0,1,19.18,0,0,0.0,1,Nuevo,0,25308.0,0,0,371.0,0.1,ESTANDAR
SYN008442,2024-03-05,PA200042,100507,17512,Particular,Contado,NO,NO,0,04/03/2028,31/12/2023,SI,746,F,CP11202,33,27226,92,E,B,TIPO1,HÍBRIDO,M,Mid-High,74,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,4565.38,2185.93,0,0,1,12.48,0,0,0.0,1,Nuevo,0,0.6432086975685007,0,0,263.0,0.07,PREMIUM
SYN008443,2024-01-19,PA200023,108091,17118,No Particular,Contado,SI,NO,0,18/01/2028,31/12/2023,SI,1493,F,CP22600,60,25939,237,H,B,TIPO6,HÍBRIDO,M,Low,74,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Internet,4462.66,1367.34,0,1,1,7.99,0,0,0.0,1,Nuevo,0,0.6599329195420024,0,0,263.0,0.07,PREMIUM
SYN008444,2024-03-02,PA200071,105927,28405,Particular,Otros,NO,NO,0,01/03/2028,31/12/2023,SI,1034,M,CP36930,26,0,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,NO,1,1,BARCELONA CENTRO,BARCELONA,ESTE,Internet,9649.18,6121.18,0,0,1,21.55,0,0,0.0,1,Nuevo,0,28405.0,1,0,371.0,0.1,ESTANDAR
